"","rn","coef","xDecompAgg","xDecompPerc","xDecompMeanNon0","xDecompMeanNon0Perc","xDecompAggRF","xDecompPercRF","xDecompMeanNon0RF","xDecompMeanNon0PercRF","pos","train_size","rsq_train","rsq_val","rsq_test","nrmse_train","nrmse_val","nrmse_test","nrmse","decomp.rssd","mape","lambda","lambda_hp","lambda_max","lambda_min_ratio","solID","trial","iterNG","iterPar","iterations","robynPareto","total_spend","mean_spend","mean_spend_adstocked","mean_carryover","mean_response","spend_share","effect_share","roi_mean","roi_total","cpa_total","cluster","top_sol","boot_mean","boot_se","ci_low","ci_up","carryover_pct"
"142","holiday",0,0,0,0,0,0,0,0,0,TRUE,0.527603742938,0.385792939458347,-2.08933181913844,-6.06263737449948,0.183723455122707,0.474061330253658,0.716779715042293,0.474061330253658,0.00722776358864095,0,111.319029458875,0.02867468889,3869.02962553477,1e-04,"1_641_1",1,641,1,641,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"143","facebook_s",44.7382003191464,1268.28292186777,0.143932255355269,21.1380486977961,0.143932255355269,1268.28292186777,0.143932255355269,21.1380486977961,0.143932255355269,TRUE,0.527603742938,0.385792939458347,-2.08933181913844,-6.06263737449948,0.183723455122707,0.474061330253658,0.716779715042293,0.474061330253658,0.00722776358864095,0,111.319029458875,0.02867468889,3869.02962553477,1e-04,"1_641_1",1,641,1,641,8,104450,1740.83333333333,2013.91914003548,273.085806702145,21.2451306301229,0.630927212322561,0.62581641167622,0.0122040003619663,0.0121424884812615,82.3554415178745,5,FALSE,41.3135704015498,7.17593037064611,0,94.8563981467744,0.0681580950130262
"144","googlesearch_s",35.4386878818436,758.322482216685,0.0860589252367407,12.6387080369447,0.0860589252367407,758.322482216685,0.0860589252367407,12.6387080369447,0.0860589252367407,TRUE,0.527603742938,0.385792939458347,-2.08933181913844,-6.06263737449948,0.183723455122707,0.474061330253658,0.716779715042293,0.474061330253658,0.00722776358864095,0,111.319029458875,0.02867468889,3869.02962553477,1e-04,"1_641_1",1,641,1,641,8,61100,1018.33333333333,1135.41565024332,117.08231690999,12.6883673605658,0.369072787677439,0.37418358832378,0.0124599352149583,0.0124111699217133,80.5725814977765,5,FALSE,41.1573485874032,7.00315165510375,0,93.4008399759721,0.00640732757555145
"145","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.5503125941,0.920500072578146,0.828143477334202,0.451445954856608,0.0644060981136583,0.113341307376648,0.197301800348244,0.113341307376648,0.00431043256844623,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_642_1",1,642,1,642,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"146","trend",-0.000838345816340212,4.27774520212191,0.000455332343471214,0.0712957533686985,0.000449213404263859,4.27774520212191,0.000455332343471214,0.0712957533686985,0.000449213404263859,TRUE,0.5503125941,0.920500072578146,0.828143477334202,0.451445954856608,0.0644060981136583,0.113341307376648,0.197301800348244,0.113341307376648,0.00431043256844623,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_642_1",1,642,1,642,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"147","season",0.120206153169675,1762.23009437902,0.187575538209027,29.3705015729837,0.185054822666753,1762.23009437902,0.187575538209027,29.3705015729837,0.185054822666753,TRUE,0.5503125941,0.920500072578146,0.828143477334202,0.451445954856608,0.0644060981136583,0.113341307376648,0.197301800348244,0.113341307376648,0.00431043256844623,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_642_1",1,642,1,642,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"148","holiday",0.874527325605085,6.73528911881896,0.000716918571238599,2.24509637293965,0.014145686621378,6.73528911881896,0.000716918571238599,2.24509637293965,0.014145686621378,TRUE,0.5503125941,0.920500072578146,0.828143477334202,0.451445954856608,0.0644060981136583,0.113341307376648,0.197301800348244,0.113341307376648,0.00431043256844623,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_642_1",1,642,1,642,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,TRUE,NA,NA,NA,NA,NA
"149","facebook_s",151.283650672275,4785.40230804892,0.509368450999755,79.7567051341486,0.502523352841229,4785.40230804892,0.509368450999755,79.7567051341486,0.502523352841229,TRUE,0.5503125941,0.920500072578146,0.828143477334202,0.451445954856608,0.0644060981136583,0.113341307376648,0.197301800348244,0.113341307376648,0.00431043256844623,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_642_1",1,642,1,642,2,104450,1740.83333333333,2061.9394243369,321.106091003564,80.4187785988835,0.630927212322561,0.627879276223566,0.0461955645374151,0.0458152446917082,21.8267960092546,5,TRUE,41.3135704015498,7.17593037064611,0,94.8563981467744,0.0216696984910729
"150","googlesearch_s",130.59570754678,2836.13018913929,0.301883759876508,47.2688364856549,0.297826924466376,2836.13018913929,0.301883759876508,47.2688364856549,0.297826924466376,TRUE,0.5503125941,0.920500072578146,0.828143477334202,0.451445954856608,0.0644060981136583,0.113341307376648,0.197301800348244,0.113341307376648,0.00431043256844623,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_642_1",1,642,1,642,2,61100,1018.33333333333,1093.45579143541,75.1224581020801,47.4763635030294,0.369072787677439,0.372120723776435,0.0466216335545297,0.0464178427027708,21.543439801874,5,TRUE,41.1573485874032,7.00315165510375,0,93.4008399759721,0.00265363180473834
"151","(Intercept)",1.26467299328536,75.8803795971215,0.00799446224488803,1.26467299328536,0.00793685047951177,75.8803795971215,0.00799446224488803,1.26467299328536,0.00793685047951177,TRUE,0.5503125941,0.96103364424997,0.934025388228506,0.827881679112529,0.0457899848207316,0.0713141335922869,0.112232042907778,0.0713141335922869,0.0925775277784387,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_672_1",1,672,1,672,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"152","trend",-0.311746162418292,1590.71665245071,0.167591731721046,26.5119442075119,0.166383988757085,1590.71665245071,0.167591731721046,26.5119442075119,0.166383988757085,TRUE,0.5503125941,0.96103364424997,0.934025388228506,0.827881679112529,0.0457899848207316,0.0713141335922869,0.112232042907778,0.0713141335922869,0.0925775277784387,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_672_1",1,672,1,672,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"153","season",0.127541056245575,1869.7602548481,0.196990682489184,31.162670914135,0.195571077188261,1869.7602548481,0.196990682489184,31.162670914135,0.195571077188261,TRUE,0.5503125941,0.96103364424997,0.934025388228506,0.827881679112529,0.0457899848207316,0.0713141335922869,0.112232042907778,0.0713141335922869,0.0925775277784387,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_672_1",1,672,1,672,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"154","holiday",0.470832858358033,3.62618220704212,0.000382040481362888,1.20872740234737,0.00758574644501412,3.62618220704212,0.000382040481362888,1.20872740234737,0.00758574644501412,TRUE,0.5503125941,0.96103364424997,0.934025388228506,0.827881679112529,0.0457899848207316,0.0713141335922869,0.112232042907778,0.0713141335922869,0.0925775277784387,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_672_1",1,672,1,672,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"155","facebook_s",147.089963891331,4144.65507250445,0.436664769880479,69.0775845417407,0.433517963065984,4144.65507250445,0.436664769880479,69.0775845417407,0.433517963065984,TRUE,0.5503125941,0.96103364424997,0.934025388228506,0.827881679112529,0.0457899848207316,0.0713141335922869,0.112232042907778,0.0713141335922869,0.0925775277784387,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_672_1",1,672,1,672,5,104450,1740.83333333333,1876.99896032263,136.165626989295,69.5695100480055,0.630927212322561,0.696389410000181,0.039963337509625,0.0396807570369023,25.2011321021426,2,FALSE,27.4102676338186,0.708594900758709,21.0787409550335,33.7642753023521,0.00290134683325097
"156","googlesearch_s",88.1699081243284,1806.97918985943,0.19037631318304,30.1163198309906,0.189004374064144,1806.97918985943,0.19037631318304,30.1163198309906,0.189004374064144,TRUE,0.5503125941,0.96103364424997,0.934025388228506,0.827881679112529,0.0457899848207316,0.0713141335922869,0.112232042907778,0.0713141335922869,0.0925775277784387,0,3.31915221830996,0.0007579529737,3869.02962553477,1e-04,"1_672_1",1,672,1,672,5,61100,1018.33333333333,1093.45579143541,75.1224581020801,30.1606709750875,0.369072787677439,0.303610589999819,0.0296176801719353,0.0295741274936078,33.8133390483335,2,FALSE,29.1361049641688,0.703795903420564,22.8331670858817,35.4327879648694,0.000947242323049312
"157","(Intercept)",11.8086400674813,708.518404048876,0.0748307279413666,11.8086400674813,0.0744327262295878,708.518404048876,0.0748307279413666,11.8086400674813,0.0744327262295878,TRUE,0.54461476826,0.949875584091579,0.900636127150903,0.748508976283868,0.0519338197673078,0.0875188180454953,0.13566398262161,0.0875188180454953,0.0200191796969155,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,"1_709_1",1,709,1,709,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"158","trend",-0.330838376669064,1688.13662678262,0.178293876241939,28.135610446377,0.177345585748232,1688.13662678262,0.178293876241939,28.135610446377,0.177345585748232,TRUE,0.54461476826,0.949875584091579,0.900636127150903,0.748508976283868,0.0519338197673078,0.0875188180454953,0.13566398262161,0.0875188180454953,0.0200191796969155,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,"1_709_1",1,709,1,709,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"159","season",0.129390305827502,1896.87037508203,0.200339455075058,31.6145062513671,0.199273910902894,1896.87037508203,0.200339455075058,31.6145062513671,0.199273910902894,TRUE,0.54461476826,0.949875584091579,0.900636127150903,0.748508976283868,0.0519338197673078,0.0875188180454953,0.13566398262161,0.0875188180454953,0.0200191796969155,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,"1_709_1",1,709,1,709,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"160","holiday",0.34598376447757,2.6646402187164,0.000281428070363343,0.888213406238799,0.00559862481388372,2.6646402187164,0.000281428070363343,0.888213406238799,0.00559862481388372,TRUE,0.54461476826,0.949875584091579,0.900636127150903,0.748508976283868,0.0519338197673078,0.0875188180454953,0.13566398262161,0.0875188180454953,0.0200191796969155,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,"1_709_1",1,709,1,709,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,FALSE,NA,NA,NA,NA,NA
"161","facebook_s",136.266287090368,3336.42786683008,0.35237945065649,55.6071311138347,0.350505252336959,3336.42786683008,0.35237945065649,55.6071311138347,0.350505252336959,TRUE,0.54461476826,0.949875584091579,0.900636127150903,0.748508976283868,0.0519338197673078,0.0875188180454953,0.13566398262161,0.0875188180454953,0.0200191796969155,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,"1_709_1",1,709,1,709,5,104450,1740.83333333333,1843.69504800396,102.861714670625,55.8863840935003,0.630927212322561,0.645082910040042,0.0321032364347536,0.0319428230428921,31.30593681896,1,FALSE,32.5741790691305,0.822283166172887,27.078861023868,38.0779959106593,0.00124401840512565
"162","googlesearch_s",80.6480968550957,1835.66368125167,0.193875062014783,30.5943946875278,0.192843899968444,1835.66368125167,0.193875062014783,30.5943946875278,0.192843899968444,TRUE,0.54461476826,0.949875584091579,0.900636127150903,0.748508976283868,0.0519338197673078,0.0875188180454953,0.13566398262161,0.0875188180454953,0.0200191796969155,0,6.07694359367814,0.001470810576,3869.02962553477,1e-04,"1_709_1",1,709,1,709,5,61100,1018.33333333333,1118.07340678197,99.7400734486345,30.7360961959868,0.369072787677439,0.354917089959958,0.0301827458553062,0.0300435954378342,33.2849642470119,1,FALSE,33.0646903631535,0.367374659403953,30.6008620646545,35.5149884860672,0.0020686977669661
"163","(Intercept)",3.86318172311681,231.790903387009,0.0245661143990453,3.86318172311681,0.0243085734814091,231.790903387009,0.0245661143990453,3.86318172311681,0.0243085734814091,TRUE,0.54575464931,0.86382016729988,0.773316323445952,0.487213061530232,0.0856016236267438,0.13218960732919,0.193718811165478,0.13218960732919,0.0152472404948589,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,"1_722_1",1,722,1,722,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"164","trend",-0.289801009147357,1478.73926521404,0.156722621227958,24.6456544202341,0.155079606503295,1478.73926521404,0.156722621227958,24.6456544202341,0.155079606503295,TRUE,0.54575464931,0.86382016729988,0.773316323445952,0.487213061530232,0.0856016236267438,0.13218960732919,0.193718811165478,0.13218960732919,0.0152472404948589,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,"1_722_1",1,722,1,722,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"165","season",0.116918646480469,1714.03503056217,0.181660194724973,28.5672505093695,0.179755744860111,1714.03503056217,0.181660194724973,28.5672505093695,0.179755744860111,TRUE,0.54575464931,0.86382016729988,0.773316323445952,0.487213061530232,0.0856016236267438,0.13218960732919,0.193718811165478,0.13218960732919,0.0152472404948589,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,"1_722_1",1,722,1,722,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"166","holiday",0.683140799313279,5.26130019899891,0.000557613351894685,1.75376673299964,0.0110353513124351,5.26130019899891,0.000557613351894685,1.75376673299964,0.0110353513124351,TRUE,0.54575464931,0.86382016729988,0.773316323445952,0.487213061530232,0.0856016236267438,0.13218960732919,0.193718811165478,0.13218960732919,0.0152472404948589,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,"1_722_1",1,722,1,722,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,FALSE,NA,NA,NA,NA,NA
"167","facebook_s",115.01794048333,3724.32573181267,0.394718734213044,62.0720955302112,0.390580667306486,3724.32573181267,0.394718734213044,62.0720955302112,0.390580667306486,TRUE,0.54575464931,0.86382016729988,0.773316323445952,0.487213061530232,0.0856016236267438,0.13218960732919,0.193718811165478,0.13218960732919,0.0152472404948589,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,"1_722_1",1,722,1,722,9,104450,1740.83333333333,2198.37709422454,457.54376089121,62.5273158292021,0.630927212322561,0.620145785174264,0.0359180368573683,0.0356565412332472,28.0453449889742,5,FALSE,41.3135704015498,7.17593037064611,0,94.8563981467744,0.0717721671564073
"168","googlesearch_s",98.7271456071254,2281.2391222097,0.241774722083085,38.0206520368283,0.239240056536264,2281.2391222097,0.241774722083085,38.0206520368283,0.239240056536264,TRUE,0.54575464931,0.86382016729988,0.773316323445952,0.487213061530232,0.0856016236267438,0.13218960732919,0.193718811165478,0.13218960732919,0.0152472404948589,0,7.20588356255799,0.001762628676,3869.02962553477,1e-04,"1_722_1",1,722,1,722,9,61100,1018.33333333333,1098.26055457046,79.9272212371295,38.2169370071129,0.369072787677439,0.379854214825736,0.0375289070446281,0.0373361558463126,26.7836893577452,5,FALSE,41.1573485874032,7.00315165510375,0,93.4008399759721,0.00125537286282237
"169","(Intercept)",0,0,0,0,0,0,0,0,0,TRUE,0.55487085476,0.966200425229864,0.889594445504715,0.615878828848501,0.0419951601152452,0.0908449247403717,0.165103188044052,0.0908449247403717,0.096465109001567,0,1.11291911623584,0.0001876668914,3869.02962553477,1e-04,"1_732_1",1,732,1,732,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"170","trend",-0.0097169115241003,49.5815340656449,0.00526399256368697,0.826358901094082,0.00524613500417093,49.5815340656449,0.00526399256368697,0.826358901094082,0.00524613500417093,TRUE,0.55487085476,0.966200425229864,0.889594445504715,0.615878828848501,0.0419951601152452,0.0908449247403717,0.165103188044052,0.0908449247403717,0.096465109001567,0,1.11291911623584,0.0001876668914,3869.02962553477,1e-04,"1_732_1",1,732,1,732,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"171","season",0.137435958431414,2014.82017027696,0.213910250930564,33.5803361712826,0.213184582155225,2014.82017027696,0.213910250930564,33.5803361712826,0.213184582155225,TRUE,0.55487085476,0.966200425229864,0.889594445504715,0.615878828848501,0.0419951601152452,0.0908449247403717,0.165103188044052,0.0908449247403717,0.096465109001567,0,1.11291911623584,0.0001876668914,3869.02962553477,1e-04,"1_732_1",1,732,1,732,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"172","holiday",0.219104287749682,1.68746096543748,0.000179155045138666,0.562486988479159,0.00357094559729955,1.68746096543748,0.000179155045138666,0.562486988479159,0.00357094559729955,TRUE,0.55487085476,0.966200425229864,0.889594445504715,0.615878828848501,0.0419951601152452,0.0908449247403717,0.165103188044052,0.0908449247403717,0.096465109001567,0,1.11291911623584,0.0001876668914,3869.02962553477,1e-04,"1_732_1",1,732,1,732,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,FALSE,NA,NA,NA,NA,NA
"173","facebook_s",163.57899283442,5140.70033283165,0.545779973010541,85.6783388805274,0.54392846994841,5140.70033283165,0.545779973010541,85.6783388805274,0.54392846994841,TRUE,0.55487085476,0.966200425229864,0.889594445504715,0.615878828848501,0.0419951601152452,0.0908449247403717,0.165103188044052,0.0908449247403717,0.096465109001567,0,1.11291911623584,0.0001876668914,3869.02962553477,1e-04,"1_732_1",1,732,1,732,7,104450,1740.83333333333,1862.39596650661,121.562633173273,86.4104211442689,0.630927212322561,0.699138345045469,0.0496373888813417,0.0492168533540607,20.3182432815464,6,FALSE,NA,NA,NA,NA,0.00249513047539218
"174","googlesearch_s",103.691010671084,2212.20824279128,0.23486662845007,36.8701373798546,0.234069867294894,2212.20824279128,0.23486662845007,36.8701373798546,0.234069867294894,TRUE,0.55487085476,0.966200425229864,0.889594445504715,0.615878828848501,0.0419951601152452,0.0908449247403717,0.165103188044052,0.0908449247403717,0.096465109001567,0,1.11291911623584,0.0001876668914,3869.02962553477,1e-04,"1_732_1",1,732,1,732,7,61100,1018.33333333333,1074.52900899775,56.1956756644124,36.9539275039571,0.369072787677439,0.300861654954531,0.0362886358467664,0.0362063542191699,27.6194613229116,6,FALSE,NA,NA,NA,NA,0.000331835205270115
"175","(Intercept)",1.32660443894275,79.5962663365651,0.00840382955712237,1.32660443894275,0.00831221785739443,79.5962663365651,0.00840382955712237,1.32660443894275,0.00831221785739443,TRUE,0.54970710155,0.932354708205211,0.895578597461535,0.737901318212072,0.0603315372390307,0.0897184887758593,0.138495523520371,0.0897184887758593,0.0139151445557161,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_734_1",1,734,1,734,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"176","trend",-0.276350883869449,1410.10862645606,0.148880256564508,23.5018104409344,0.14725728536226,1410.10862645606,0.148880256564508,23.5018104409344,0.14725728536226,TRUE,0.54970710155,0.932354708205211,0.895578597461535,0.737901318212072,0.0603315372390307,0.0897184887758593,0.138495523520371,0.0897184887758593,0.0139151445557161,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_734_1",1,734,1,734,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"177","season",0.117636761365219,1724.56264190118,0.182080531790728,28.742710698353,0.18009563825007,1724.56264190118,0.182080531790728,28.742710698353,0.18009563825007,TRUE,0.54970710155,0.932354708205211,0.895578597461535,0.737901318212072,0.0603315372390307,0.0897184887758593,0.138495523520371,0.0897184887758593,0.0139151445557161,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_734_1",1,734,1,734,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
"178","holiday",0.713367015594691,5.49409144480979,0.000580070023362582,1.8313638149366,0.0114749314558557,5.49409144480979,0.000580070023362582,1.8313638149366,0.0114749314558557,TRUE,0.54970710155,0.932354708205211,0.895578597461535,0.737901318212072,0.0603315372390307,0.0897184887758593,0.138495523520371,0.0897184887758593,0.0139151445557161,0,3.49833236594858,0.0008042689973,3869.02962553477,1e-04,"1_734_1",1,734,1,734,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
